congress,chamber,rollnumber,icpsr,cast_code,prob
112,Senate,316,29147,6,100.0
112,Senate,316,29345,1,100.0
112,Senate,316,29373,6,100.0
112,Senate,316,29386,1,100.0
112,Senate,316,29389,6,100.0
112,Senate,316,29512,1,100.0
112,Senate,316,29534,1,99.6
112,Senate,316,29548,1,100.0
112,Senate,316,29555,1,100.0
112,Senate,316,29566,1,100.0
112,Senate,316,29722,1,100.0
112,Senate,316,29732,6,100.0
112,Senate,316,29735,1,99.9
112,Senate,316,29754,1,100.0
112,Senate,316,29906,6,100.0
112,Senate,316,29909,1,100.0
112,Senate,316,29918,1,100.0
112,Senate,316,29924,6,100.0
112,Senate,316,29935,1,100.0
112,Senate,316,29936,1,100.0
112,Senate,316,39310,6,99.8
112,Senate,316,40103,6,98.3
112,Senate,316,40300,1,99.6
112,Senate,316,40301,6,100.0
112,Senate,316,40304,1,100.0
112,Senate,316,40305,1,100.0
112,Senate,316,40700,6,99.7
112,Senate,316,40701,6,98.7
112,Senate,316,40702,6,99.9
112,Senate,316,40703,6,100.0
112,Senate,316,40704,6,100.0
112,Senate,316,40705,1,100.0
112,Senate,316,40706,6,99.4
112,Senate,316,40707,1,100.0
112,Senate,316,40900,6,100.0
112,Senate,316,40902,1,100.0
112,Senate,316,40904,6,100.0
112,Senate,316,40905,1,99.8
112,Senate,316,40906,6,99.8
112,Senate,316,40907,6,100.0
112,Senate,316,40908,6,99.9
112,Senate,316,40909,6,99.7
112,Senate,316,40910,6,99.6
112,Senate,316,40913,1,95.9
112,Senate,316,40915,6,98.4
112,Senate,316,40916,6,99.5
112,Senate,316,41101,6,100.0
112,Senate,316,41102,1,100.0
112,Senate,316,41104,1,100.0
112,Senate,316,41106,1,100.0
112,Senate,316,41107,1,99.3
112,Senate,316,41110,1,100.0
112,Senate,316,41111,1,100.0
112,Senate,316,49300,6,99.9
112,Senate,316,49306,1,100.0
112,Senate,316,49308,6,100.0
112,Senate,316,49700,1,100.0
112,Senate,316,49702,6,100.0
112,Senate,316,49703,1,98.4
112,Senate,316,49706,1,100.0
112,Senate,316,94659,1,99.5
112,Senate,316,99911,9,100.0
112,Senate,317,4812,1,96.1
112,Senate,317,14009,1,48.8
112,Senate,317,14203,1,94.7
112,Senate,317,14226,1,36.3
112,Senate,317,14230,1,90.8
112,Senate,317,14307,1,95.1
112,Senate,317,14400,6,2.8
112,Senate,317,14440,1,95.1
112,Senate,317,14503,6,68.4
112,Senate,317,14506,6,61.4
112,Senate,317,14651,1,96.4
112,Senate,317,14661,1,67.5
112,Senate,317,14709,1,95.3
112,Senate,317,14806,6,69.6
112,Senate,317,14852,1,26.1
112,Senate,317,14858,1,92.5
112,Senate,317,14871,1,91.5
112,Senate,317,14912,1,95.6
112,Senate,317,14914,1,90.5
112,Senate,317,14920,1,92.7
112,Senate,317,14921,6,71.5
112,Senate,317,14922,6,3.2
112,Senate,317,15011,1,92.5
112,Senate,317,15015,1,91.7
112,Senate,317,15021,1,93.5
112,Senate,317,15039,6,72.8
112,Senate,317,15054,1,96.8
112,Senate,317,15408,1,94.1
112,Senate,317,15424,6,88.3
112,Senate,317,15425,1,96.1
112,Senate,317,15429,6,88.2
112,Senate,317,15502,1,97.9
112,Senate,317,15703,1,91.3
112,Senate,317,15704,1,91.4
112,Senate,317,20101,1,30.4
112,Senate,317,20115,9,58.9
112,Senate,317,20730,6,81.4
112,Senate,317,20735,1,92.5
112,Senate,317,29142,1,94.8
112,Senate,317,29147,1,92.3
112,Senate,317,29345,6,82.4
112,Senate,317,29373,6,4.9
112,Senate,317,29386,6,68.9
112,Senate,317,29389,1,95.3
112,Senate,317,29512,6,72.3
112,Senate,317,29534,1,37.4
112,Senate,317,29548,6,77.4
112,Senate,317,29555,6,97.0
112,Senate,317,29566,6,72.5
112,Senate,317,29722,1,29.0
112,Senate,317,29732,1,95.8
112,Senate,317,29735,1,29.5
112,Senate,317,29754,6,72.0
112,Senate,317,29906,1,96.2
112,Senate,317,29909,6,71.5
112,Senate,317,29918,6,80.8
112,Senate,317,29924,1,96.7
112,Senate,317,29935,6,93.0
112,Senate,317,29936,6,95.3
112,Senate,317,39310,1,91.9
112,Senate,317,40103,1,93.7
112,Senate,317,40300,1,55.5
112,Senate,317,40301,1,96.9
112,Senate,317,40304,1,38.9
112,Senate,317,40305,6,82.2
112,Senate,317,40700,1,92.1
112,Senate,317,40701,1,93.3
112,Senate,317,40702,1,95.6
112,Senate,317,40703,1,96.8
112,Senate,317,40704,1,95.4
112,Senate,317,40705,6,73.3
112,Senate,317,40706,1,93.9
112,Senate,317,40707,6,86.7
112,Senate,317,40900,1,95.9
112,Senate,317,40902,6,88.7
112,Senate,317,40904,1,94.9
112,Senate,317,40905,6,65.9
112,Senate,317,40906,1,93.8
112,Senate,317,40907,1,96.2
112,Senate,317,40908,1,88.4
112,Senate,317,40909,1,94.1
112,Senate,317,40910,1,93.3
112,Senate,317,40913,1,67.8
112,Senate,317,40915,6,6.2
112,Senate,317,40916,1,92.9
112,Senate,317,41101,1,94.9
112,Senate,317,41102,6,90.4
112,Senate,317,41104,6,97.1
112,Senate,317,41106,6,69.0
112,Senate,317,41107,1,41.4
112,Senate,317,41110,6,97.4
112,Senate,317,41111,6,91.3
112,Senate,317,49300,1,93.9
112,Senate,317,49306,6,64.0
112,Senate,317,49308,1,93.5
112,Senate,317,49700,6,87.5
112,Senate,317,49702,1,96.9
112,Senate,317,49703,1,64.8
112,Senate,317,49706,6,86.8
112,Senate,317,94659,6,70.0
112,Senate,317,99911,9,94.5
112,Senate,318,4812,1,
112,Senate,318,14009,1,
112,Senate,318,14203,1,
112,Senate,318,14226,1,
112,Senate,318,14230,1,
112,Senate,318,14307,1,
112,Senate,318,14400,1,
112,Senate,318,14440,1,
112,Senate,318,14503,1,
112,Senate,318,14506,1,
112,Senate,318,14651,1,
112,Senate,318,14661,1,
112,Senate,318,14709,1,
112,Senate,318,14806,1,
112,Senate,318,14852,1,
112,Senate,318,14858,1,
112,Senate,318,14871,1,
112,Senate,318,14912,1,
112,Senate,318,14914,1,
112,Senate,318,14920,1,
112,Senate,318,14921,1,
112,Senate,318,14922,1,
112,Senate,318,15011,1,
112,Senate,318,15015,1,
112,Senate,318,15021,1,
112,Senate,318,15039,1,
112,Senate,318,15054,1,
112,Senate,318,15408,1,
112,Senate,318,15424,1,
112,Senate,318,15425,1,
112,Senate,318,15429,1,
112,Senate,318,15502,1,
112,Senate,318,15703,1,
112,Senate,318,15704,1,
112,Senate,318,20101,1,
112,Senate,318,20115,9,
112,Senate,318,20730,1,
112,Senate,318,20735,1,
112,Senate,318,29142,1,
112,Senate,318,29147,1,
112,Senate,318,29345,1,
112,Senate,318,29373,1,
112,Senate,318,29386,1,
112,Senate,318,29389,1,
112,Senate,318,29512,1,
112,Senate,318,29534,1,
112,Senate,318,29548,1,
112,Senate,318,29555,1,
112,Senate,318,29566,1,
112,Senate,318,29722,1,
112,Senate,318,29732,1,
112,Senate,318,29735,1,
112,Senate,318,29754,1,
112,Senate,318,29906,1,
112,Senate,318,29909,1,
112,Senate,318,29918,1,
112,Senate,318,29924,1,
112,Senate,318,29935,1,
112,Senate,318,29936,6,
112,Senate,318,39310,1,
112,Senate,318,40103,1,
112,Senate,318,40300,1,
112,Senate,318,40301,1,
112,Senate,318,40304,1,
112,Senate,318,40305,1,
112,Senate,318,40700,1,
112,Senate,318,40701,1,
112,Senate,318,40702,1,
112,Senate,318,40703,1,
112,Senate,318,40704,1,
112,Senate,318,40705,1,
112,Senate,318,40706,1,
112,Senate,318,40707,1,
112,Senate,318,40900,1,
112,Senate,318,40902,1,
112,Senate,318,40904,1,
112,Senate,318,40905,1,
112,Senate,318,40906,1,
112,Senate,318,40907,1,
112,Senate,318,40908,1,
112,Senate,318,40909,1,
112,Senate,318,40910,1,
112,Senate,318,40913,1,
112,Senate,318,40915,1,
112,Senate,318,40916,1,
112,Senate,318,41101,1,
112,Senate,318,41102,1,
112,Senate,318,41104,1,
112,Senate,318,41106,1,
112,Senate,318,41107,1,
112,Senate,318,41110,6,
112,Senate,318,41111,1,
112,Senate,318,49300,1,
112,Senate,318,49306,1,
112,Senate,318,49308,1,
112,Senate,318,49700,1,
112,Senate,318,49702,1,
112,Senate,318,49703,1,
112,Senate,318,49706,1,
112,Senate,318,94659,1,
112,Senate,318,99911,1,
112,Senate,319,4812,1,100.0
112,Senate,319,14009,6,87.1
112,Senate,319,14203,1,100.0
112,Senate,319,14226,6,94.1
112,Senate,319,14230,1,100.0
112,Senate,319,14307,1,100.0
112,Senate,319,14400,1,100.0
112,Senate,319,14440,1,100.0
112,Senate,319,14503,6,98.1
112,Senate,319,14506,6,58.3
112,Senate,319,14651,1,100.0
112,Senate,319,14661,1,98.9
112,Senate,319,14709,1,100.0
112,Senate,319,14806,6,93.3
112,Senate,319,14852,6,98.7
112,Senate,319,14858,1,100.0
112,Senate,319,14871,1,100.0
112,Senate,319,14912,1,100.0
112,Senate,319,14914,1,100.0
112,Senate,319,14920,1,100.0
112,Senate,319,14921,6,99.1
112,Senate,319,14922,1,100.0
112,Senate,319,15011,1,100.0
112,Senate,319,15015,1,100.0
112,Senate,319,15021,1,100.0
112,Senate,319,15039,6,75.5
112,Senate,319,15054,1,100.0
112,Senate,319,15408,1,100.0
112,Senate,319,15424,6,100.0
112,Senate,319,15425,1,100.0
112,Senate,319,15429,6,99.7
112,Senate,319,15502,1,100.0
112,Senate,319,15703,1,100.0
112,Senate,319,15704,1,100.0
112,Senate,319,20101,6,99.9
112,Senate,319,20115,9,32.5
112,Senate,319,20730,1,3.2
112,Senate,319,20735,1,100.0
112,Senate,319,29142,1,100.0
112,Senate,319,29147,1,100.0
112,Senate,319,29345,6,100.0
112,Senate,319,29373,1,100.0
112,Senate,319,29386,6,92.5
112,Senate,319,29389,1,100.0
112,Senate,319,29512,6,99.9
112,Senate,319,29534,6,99.8
112,Senate,319,29548,6,99.5
112,Senate,319,29555,6,100.0
112,Senate,319,29566,6,96.8
112,Senate,319,29722,6,99.8
112,Senate,319,29732,1,100.0
112,Senate,319,29735,6,99.9
112,Senate,319,29754,6,99.7
112,Senate,319,29906,1,100.0
112,Senate,319,29909,6,98.9
112,Senate,319,29918,6,100.0
112,Senate,319,29924,1,100.0
112,Senate,319,29935,6,100.0
112,Senate,319,29936,6,100.0
112,Senate,319,39310,1,100.0
112,Senate,319,40103,1,92.6
112,Senate,319,40300,1,68.2
112,Senate,319,40301,1,100.0
112,Senate,319,40304,6,85.3
112,Senate,319,40305,6,99.9
112,Senate,319,40700,1,100.0
112,Senate,319,40701,1,100.0
112,Senate,319,40702,1,100.0
112,Senate,319,40703,1,100.0
112,Senate,319,40704,1,100.0
112,Senate,319,40705,6,92.5
112,Senate,319,40706,9,100.0
112,Senate,319,40707,6,100.0
112,Senate,319,40900,1,100.0
112,Senate,319,40902,6,100.0
112,Senate,319,40904,1,100.0
112,Senate,319,40905,6,99.8
112,Senate,319,40906,1,100.0
112,Senate,319,40907,1,100.0
112,Senate,319,40908,1,100.0
112,Senate,319,40909,1,100.0
112,Senate,319,40910,1,100.0
112,Senate,319,40913,1,92.8
112,Senate,319,40915,1,98.1
112,Senate,319,40916,1,100.0
112,Senate,319,41101,1,100.0
112,Senate,319,41102,6,100.0
112,Senate,319,41104,6,100.0
112,Senate,319,41106,6,66.1
112,Senate,319,41107,6,99.5
112,Senate,319,41110,6,100.0
112,Senate,319,41111,6,100.0
112,Senate,319,49300,1,100.0
112,Senate,319,49306,6,96.7
112,Senate,319,49308,1,100.0
112,Senate,319,49700,6,100.0
112,Senate,319,49702,1,100.0
112,Senate,319,49703,1,97.8
112,Senate,319,49706,6,100.0
112,Senate,319,94659,6,100.0
112,Senate,319,99911,9,100.0
112,Senate,320,4812,6,99.0
112,Senate,320,14009,1,99.8
112,Senate,320,14203,6,87.5
112,Senate,320,14226,1,100.0
112,Senate,320,14230,6,94.0
112,Senate,320,14307,6,99.3
112,Senate,320,14400,6,100.0
112,Senate,320,14440,6,99.5
112,Senate,320,14503,1,100.0
112,Senate,320,14506,1,100.0
112,Senate,320,14651,6,92.6
112,Senate,320,14661,1,99.9
112,Senate,320,14709,6,99.8
112,Senate,320,14806,1,100.0
112,Senate,320,14852,1,100.0
112,Senate,320,14858,6,97.4
112,Senate,320,14871,6,92.9
112,Senate,320,14912,6,96.1
112,Senate,320,14914,6,96.7
112,Senate,320,14920,6,97.2
112,Senate,320,14921,1,100.0
112,Senate,320,14922,6,99.5
112,Senate,320,15011,6,99.8
112,Senate,320,15015,6,62.3
112,Senate,320,15021,6,97.8
112,Senate,320,15039,1,100.0
112,Senate,320,15054,6,98.4
112,Senate,320,15408,6,96.9
112,Senate,320,15424,1,100.0
112,Senate,320,15425,6,95.9
112,Senate,320,15429,1,100.0
112,Senate,320,15502,6,99.5
112,Senate,320,15703,6,78.4
112,Senate,320,15704,1,33.6
112,Senate,320,20101,1,99.7
112,Senate,320,20115,9,100.0
112,Senate,320,20730,1,100.0
112,Senate,320,20735,6,99.9
112,Senate,320,29142,6,99.3
112,Senate,320,29147,6,100.0
112,Senate,320,29345,1,99.8
112,Senate,320,29373,6,99.5
112,Senate,320,29386,1,100.0
112,Senate,320,29389,6,99.9
112,Senate,320,29512,1,99.8
112,Senate,320,29534,1,99.2
112,Senate,320,29548,1,100.0
112,Senate,320,29555,1,100.0
112,Senate,320,29566,1,100.0
112,Senate,320,29722,1,99.8
112,Senate,320,29732,6,99.3
112,Senate,320,29735,1,99.7
112,Senate,320,29754,1,99.9
112,Senate,320,29906,6,99.6
112,Senate,320,29909,1,100.0
112,Senate,320,29918,1,99.7
112,Senate,320,29924,6,100.0
112,Senate,320,29935,1,100.0
112,Senate,320,29936,1,100.0
112,Senate,320,39310,6,90.3
112,Senate,320,40103,6,65.1
112,Senate,320,40300,1,100.0
112,Senate,320,40301,6,95.0
112,Senate,320,40304,1,100.0
112,Senate,320,40305,1,100.0
112,Senate,320,40700,6,87.9
112,Senate,320,40701,1,32.2
112,Senate,320,40702,1,8.2
112,Senate,320,40703,6,99.3
112,Senate,320,40704,6,99.4
112,Senate,320,40705,1,100.0
112,Senate,320,40706,9,76.5
112,Senate,320,40707,1,99.9
112,Senate,320,40900,6,94.5
112,Senate,320,40902,1,99.3
112,Senate,320,40904,6,99.8
112,Senate,320,40905,1,99.5
112,Senate,320,40906,6,86.8
112,Senate,320,40907,6,92.8
112,Senate,320,40908,6,98.3
112,Senate,320,40909,6,83.1
112,Senate,320,40910,1,17.0
112,Senate,320,40913,1,99.7
112,Senate,320,40915,6,65.3
112,Senate,320,40916,6,81.3
112,Senate,320,41101,6,99.9
112,Senate,320,41102,1,100.0
112,Senate,320,41104,1,100.0
112,Senate,320,41106,1,100.0
112,Senate,320,41107,1,99.0
112,Senate,320,41110,1,100.0
112,Senate,320,41111,1,100.0
112,Senate,320,49300,6,91.4
112,Senate,320,49306,1,99.9
112,Senate,320,49308,6,98.0
112,Senate,320,49700,1,100.0
112,Senate,320,49702,6,95.2
112,Senate,320,49703,1,99.9
112,Senate,320,49706,1,99.9
112,Senate,320,94659,1,98.3
112,Senate,320,99911,9,98.9
112,Senate,321,4812,6,97.2
112,Senate,321,14009,1,65.9
112,Senate,321,14203,6,94.2
112,Senate,321,14226,1,76.7
112,Senate,321,14230,6,96.6
112,Senate,321,14307,6,97.7
112,Senate,321,14400,6,98.2
112,Senate,321,14440,6,97.9
112,Senate,321,14503,1,78.0
112,Senate,321,14506,1,83.3
112,Senate,321,14651,6,93.8
112,Senate,321,14661,6,45.1
112,Senate,321,14709,6,98.2
112,Senate,321,14806,1,83.4
112,Senate,321,14852,1,82.8
112,Senate,321,14858,6,97.3
112,Senate,321,14871,6,96.4
112,Senate,321,14912,6,96.0
112,Senate,321,14914,6,97.2
112,Senate,321,14920,6,97.2
112,Senate,321,14921,1,79.2
112,Senate,321,14922,6,97.3
112,Senate,321,15011,6,98.4
112,Senate,321,15015,6,91.2
112,Senate,321,15021,6,97.3
112,Senate,321,15039,1,91.8
112,Senate,321,15054,6,96.3
112,Senate,321,15408,6,96.9
112,Senate,321,15424,1,87.2
112,Senate,321,15425,6,95.7
112,Senate,321,15429,1,94.3
112,Senate,321,15502,6,96.1
112,Senate,321,15703,6,94.2
112,Senate,321,15704,6,92.2
112,Senate,321,20101,1,72.9
112,Senate,321,20115,9,84.9
112,Senate,321,20730,1,92.7
112,Senate,321,20735,6,98.6
112,Senate,321,29142,6,97.8
112,Senate,321,29147,6,98.9
112,Senate,321,29345,1,79.0
112,Senate,321,29373,6,97.8
112,Senate,321,29386,1,83.0
112,Senate,321,29389,6,98.5
112,Senate,321,29512,1,75.6
112,Senate,321,29534,1,67.1
112,Senate,321,29548,1,83.9
112,Senate,321,29555,6,9.2
112,Senate,321,29566,1,83.9
112,Senate,321,29722,1,74.8
112,Senate,321,29732,6,97.5
112,Senate,321,29735,1,73.4
112,Senate,321,29754,1,76.8
112,Senate,321,29906,6,97.7
112,Senate,321,29909,1,79.9
112,Senate,321,29918,1,77.6
112,Senate,321,29924,6,98.6
112,Senate,321,29935,1,94.5
112,Senate,321,29936,6,7.4
112,Senate,321,39310,6,95.9
112,Senate,321,40103,6,84.5
112,Senate,321,40300,6,33.5
112,Senate,321,40301,6,93.9
112,Senate,321,40304,1,77.4
112,Senate,321,40305,1,85.8
112,Senate,321,40700,6,95.4
112,Senate,321,40701,6,90.6
112,Senate,321,40702,6,94.5
112,Senate,321,40703,6,97.1
112,Senate,321,40704,6,97.7
112,Senate,321,40705,1,87.5
112,Senate,321,40706,6,92.2
112,Senate,321,40707,1,82.3
112,Senate,321,40900,6,95.2
112,Senate,321,40902,1,77.7
112,Senate,321,40904,6,98.2
112,Senate,321,40905,1,70.2
112,Senate,321,40906,6,94.7
112,Senate,321,40907,6,94.2
112,Senate,321,40908,6,97.6
112,Senate,321,40909,6,93.6
112,Senate,321,40910,6,94.2
112,Senate,321,40913,6,47.4
112,Senate,321,40915,6,86.3
112,Senate,321,40916,6,94.0
112,Senate,321,41101,6,98.5
112,Senate,321,41102,6,6.8
112,Senate,321,41104,6,4.1
112,Senate,321,41106,1,89.9
112,Senate,321,41107,1,64.9
112,Senate,321,41110,6,4.9
112,Senate,321,41111,1,93.4
112,Senate,321,49300,6,95.6
112,Senate,321,49306,1,75.1
112,Senate,321,49308,6,97.4
112,Senate,321,49700,1,85.2
112,Senate,321,49702,6,94.1
112,Senate,321,49703,6,41.1
112,Senate,321,49706,1,83.4
112,Senate,321,94659,1,67.2
112,Senate,321,99911,9,97.6
112,Senate,322,4812,1,99.9
112,Senate,322,14009,6,33.9
112,Senate,322,14203,1,99.9
112,Senate,322,14226,6,47.1
112,Senate,322,14230,1,100.0
112,Senate,322,14307,1,100.0
112,Senate,322,14400,1,99.8
112,Senate,322,14440,1,100.0
112,Senate,322,14503,6,60.1
112,Senate,322,14506,6,20.5
112,Senate,322,14651,1,99.6
112,Senate,322,14661,1,99.1
112,Senate,322,14709,1,100.0
112,Senate,322,14806,1,51.2
112,Senate,322,14852,6,65.9
112,Senate,322,14858,1,100.0
112,Senate,322,14871,1,100.0
112,Senate,322,14912,1,99.9
112,Senate,322,14914,1,100.0
112,Senate,322,14920,1,100.0
112,Senate,322,14921,6,67.5
112,Senate,322,14922,1,99.9
112,Senate,322,15011,1,100.0
112,Senate,322,15015,1,99.9
112,Senate,322,15021,1,100.0
112,Senate,322,15039,1,65.2
112,Senate,322,15054,1,99.8
112,Senate,322,15408,1,100.0
112,Senate,322,15424,6,94.4
112,Senate,322,15425,1,99.9
112,Senate,322,15429,6,86.2
112,Senate,322,15502,1,99.4
112,Senate,322,15703,1,100.0
112,Senate,322,15704,1,100.0
112,Senate,322,20101,6,76.9
112,Senate,322,20115,9,11.3
112,Senate,322,20730,1,34.2
112,Senate,322,20735,1,100.0
112,Senate,322,29142,1,100.0
112,Senate,322,29147,1,100.0
112,Senate,322,29345,1,7.3
112,Senate,322,29373,1,100.0
112,Senate,322,29386,1,52.8
112,Senate,322,29389,1,100.0
112,Senate,322,29512,6,78.0
112,Senate,322,29534,6,71.6
112,Senate,322,29548,6,74.8
112,Senate,322,29555,6,99.8
112,Senate,322,29566,6,58.0
112,Senate,322,29722,6,76.3
112,Senate,322,29732,1,99.9
112,Senate,322,29735,6,77.9
112,Senate,322,29754,6,74.9
112,Senate,322,29906,1,99.9
112,Senate,322,29909,6,65.7
112,Senate,322,29918,1,8.2
112,Senate,322,29924,1,99.9
112,Senate,322,29935,6,96.6
112,Senate,322,29936,6,99.1
112,Senate,322,39310,1,100.0
112,Senate,322,40103,1,96.1
112,Senate,322,40300,1,90.8
112,Senate,322,40301,1,99.4
112,Senate,322,40304,1,64.5
112,Senate,322,40305,6,84.3
112,Senate,322,40700,1,100.0
112,Senate,322,40701,1,99.8
112,Senate,322,40702,1,99.8
112,Senate,322,40703,1,99.9
112,Senate,322,40704,1,100.0
112,Senate,322,40705,1,49.9
112,Senate,322,40706,1,99.9
112,Senate,322,40707,6,95.4
112,Senate,322,40900,1,99.9
112,Senate,322,40902,6,98.4
112,Senate,322,40904,1,100.0
112,Senate,322,40905,6,73.0
112,Senate,322,40906,1,99.9
112,Senate,322,40907,1,99.7
112,Senate,322,40908,1,100.0
112,Senate,322,40909,1,99.9
112,Senate,322,40910,1,100.0
112,Senate,322,40913,1,97.2
112,Senate,322,40915,1,98.1
112,Senate,322,40916,1,100.0
112,Senate,322,41101,1,100.0
112,Senate,322,41102,6,93.0
112,Senate,322,41104,6,99.8
112,Senate,322,41106,1,72.8
112,Senate,322,41107,1,34.2
112,Senate,322,41110,6,99.9
112,Senate,322,41111,6,94.5
112,Senate,322,49300,1,100.0
112,Senate,322,49306,1,47.1
112,Senate,322,49308,1,100.0
112,Senate,322,49700,6,94.7
112,Senate,322,49702,1,99.5
112,Senate,322,49703,1,98.6
112,Senate,322,49706,6,95.0
112,Senate,322,94659,6,87.8
112,Senate,322,99911,1,100.0
112,Senate,323,4812,9,100.0
112,Senate,323,14009,1,99.6
112,Senate,323,14203,1,100.0
112,Senate,323,14226,1,98.7
112,Senate,323,14230,1,100.0
112,Senate,323,14307,1,100.0
112,Senate,323,14400,1,100.0
112,Senate,323,14440,1,100.0
112,Senate,323,14503,1,98.1
112,Senate,323,14506,9,98.9
112,Senate,323,14651,1,100.0
112,Senate,323,14661,1,100.0
112,Senate,323,14709,1,100.0
112,Senate,323,14806,1,97.9
112,Senate,323,14852,1,97.1
112,Senate,323,14858,1,100.0
112,Senate,323,14871,1,100.0
112,Senate,323,14912,1,100.0
112,Senate,323,14914,1,100.0
112,Senate,323,14920,1,100.0
112,Senate,323,14921,1,97.5
112,Senate,323,14922,1,100.0
112,Senate,323,15011,1,100.0
112,Senate,323,15015,1,100.0
112,Senate,323,15021,1,100.0
112,Senate,323,15039,1,96.4
112,Senate,323,15054,1,100.0
112,Senate,323,15408,1,100.0
112,Senate,323,15424,1,89.3
112,Senate,323,15425,1,100.0
112,Senate,323,15429,1,87.1
112,Senate,323,15502,1,100.0
112,Senate,323,15703,1,100.0
112,Senate,323,15704,1,100.0
112,Senate,323,20101,1,97.5
112,Senate,323,20115,9,99.0
112,Senate,323,20730,1,93.3
112,Senate,323,20735,1,100.0
112,Senate,323,29142,1,100.0
112,Senate,323,29147,1,100.0
112,Senate,323,29345,1,93.3
112,Senate,323,29373,1,100.0
112,Senate,323,29386,1,98.0
112,Senate,323,29389,1,100.0
112,Senate,323,29512,1,97.1
112,Senate,323,29534,1,98.4
112,Senate,323,29548,1,96.0
112,Senate,323,29555,1,63.0
112,Senate,323,29566,9,97.4
112,Senate,323,29722,1,97.4
112,Senate,323,29732,1,100.0
112,Senate,323,29735,1,97.4
112,Senate,323,29754,1,97.3
112,Senate,323,29906,1,100.0
112,Senate,323,29909,1,97.5
112,Senate,323,29918,6,6.0
112,Senate,323,29924,1,100.0
112,Senate,323,29935,6,21.6
112,Senate,323,29936,9,72.6
112,Senate,323,39310,1,100.0
112,Senate,323,40103,1,100.0
112,Senate,323,40300,9,99.8
112,Senate,323,40301,1,100.0
112,Senate,323,40304,1,99.0
112,Senate,323,40305,1,94.0
112,Senate,323,40700,1,100.0
112,Senate,323,40701,1,100.0
112,Senate,323,40702,1,100.0
112,Senate,323,40703,1,100.0
112,Senate,323,40704,1,100.0
112,Senate,323,40705,1,97.0
112,Senate,323,40706,1,100.0
112,Senate,323,40707,1,90.6
112,Senate,323,40900,1,100.0
112,Senate,323,40902,1,87.0
112,Senate,323,40904,1,100.0
112,Senate,323,40905,1,98.1
112,Senate,323,40906,1,100.0
112,Senate,323,40907,1,100.0
112,Senate,323,40908,1,100.0
112,Senate,323,40909,1,100.0
112,Senate,323,40910,1,100.0
112,Senate,323,40913,1,100.0
112,Senate,323,40915,1,100.0
112,Senate,323,40916,1,100.0
112,Senate,323,41101,1,100.0
112,Senate,323,41102,1,85.1
112,Senate,323,41104,1,41.8
112,Senate,323,41106,1,97.4
112,Senate,323,41107,1,98.8
112,Senate,323,41110,6,62.4
112,Senate,323,41111,1,83.4
112,Senate,323,49300,1,100.0
112,Senate,323,49306,1,98.7
112,Senate,323,49308,1,100.0
112,Senate,323,49700,1,90.1
112,Senate,323,49702,1,100.0
112,Senate,323,49703,1,100.0
112,Senate,323,49706,1,90.5
112,Senate,323,94659,1,96.5
112,Senate,323,99911,1,100.0
112,Senate,324,4812,1,99.5
112,Senate,324,14009,6,98.6
112,Senate,324,14203,1,96.0
112,Senate,324,14226,6,99.8
112,Senate,324,14230,1,99.9
112,Senate,324,14307,1,99.9
112,Senate,324,14400,1,99.9
112,Senate,324,14440,1,99.9
112,Senate,324,14503,6,99.8
112,Senate,324,14506,9,99.8
112,Senate,324,14651,1,93.5
112,Senate,324,14661,7,86.7
112,Senate,324,14709,1,100.0
112,Senate,324,14806,6,99.9
112,Senate,324,14852,6,100.0
112,Senate,324,14858,1,99.9
112,Senate,324,14871,1,99.8
112,Senate,324,14912,1,98.6
112,Senate,324,14914,1,100.0
112,Senate,324,14920,1,99.9
112,Senate,324,14921,6,99.9
112,Senate,324,14922,1,99.5
112,Senate,324,15011,1,100.0
112,Senate,324,15015,1,92.8
112,Senate,324,15021,1,99.9
112,Senate,324,15039,6,100.0
112,Senate,324,15054,6,1.5
112,Senate,324,15408,1,99.7
112,Senate,324,15424,6,100.0
112,Senate,324,15425,1,97.8
112,Senate,324,15429,6,100.0
112,Senate,324,15502,1,98.2
112,Senate,324,15703,1,98.5
112,Senate,324,15704,1,95.6
112,Senate,324,20101,6,99.7
112,Senate,324,20115,9,99.8
112,Senate,324,20730,6,100.0
112,Senate,324,20735,1,100.0
112,Senate,324,29142,1,99.9
112,Senate,324,29147,1,100.0
112,Senate,324,29345,6,99.9
112,Senate,324,29373,1,99.9
112,Senate,324,29386,6,99.9
112,Senate,324,29389,1,100.0
112,Senate,324,29512,6,99.8
112,Senate,324,29534,6,99.2
112,Senate,324,29548,6,100.0
112,Senate,324,29555,6,100.0
112,Senate,324,29566,6,100.0
112,Senate,324,29722,6,99.8
112,Senate,324,29732,1,99.8
112,Senate,324,29735,6,99.7
112,Senate,324,29754,6,99.8
112,Senate,324,29906,1,99.8
112,Senate,324,29909,6,99.9
112,Senate,324,29918,6,99.9
112,Senate,324,29924,1,100.0
112,Senate,324,29935,6,100.0
112,Senate,324,29936,6,100.0
112,Senate,324,39310,1,99.5
112,Senate,324,40103,1,63.9
112,Senate,324,40300,6,97.7
112,Senate,324,40301,1,93.4
112,Senate,324,40304,6,99.7
112,Senate,324,40305,6,100.0
112,Senate,324,40700,1,99.2
112,Senate,324,40701,1,87.9
112,Senate,324,40702,1,95.9
112,Senate,324,40703,1,99.4
112,Senate,324,40704,1,99.9
